SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
526574,Enterprise International Ltd,Active,X,10.0,INE439G01019,,ENTRINT,Equity,https://www.bseindia.com/stock-share-price/enterprise-international-ltd/entrint/526574/,Enterprise International Limited,5.66
526582,TPL Plastech Ltd,Active,B,2.0,INE413G01022,,TPLPLASTEH,Equity,https://www.bseindia.com/stock-share-price/tpl-plastech-ltd/tplplasteh/526582/,TPL Plastech Limited,621.37
526588,Photoquip India Ltd,Active,X,10.0,INE813B01016,,PHOTOQUP,Equity,https://www.bseindia.com/stock-share-price/photoquip-india-ltd/photoqup/526588/,Photoquip India Ltd.,8.70
526596,Liberty Shoes Ltd,Active,B,10.0,INE557B01019,,LIBERTSHOE,Equity,https://www.bseindia.com/stock-share-price/liberty-shoes-ltd/libertshoe/526596/,Liberty Shoes Ltd.,451.56
526604,Lippi Systems Ltd,Active,XT,10.0,INE845B01018,,LIPPISYS,Equity,https://www.bseindia.com/stock-share-price/lippi-systems-ltd/lippisys/526604/,Lippi Systems Ltd.,181.69
526608,Electrotherm (India) Ltd,Active,B,10.0,INE822G01016,,ELECTHERM,Equity,https://www.bseindia.com/stock-share-price/electrotherm-(india)-ltd/electherm/526608/,Electrotherm (India) Ltd,1272.56
526612,Blue Dart Express Ltd,Active,A,10.0,INE233B01017,,BLUEDART,Equity,https://www.bseindia.com/stock-share-price/blue-dart-express-ltd/bluedart/526612/,Blue Dart Express Ltd.,12115.60
526614,Expo Engineering And Projects Ltd,Active,X,4.0,INE561D01025,,EXPOEAPL,Equity,https://www.bseindia.com/stock-share-price/expo-engineering-and-projects-ltd/expoeapl/526614/,EXPO ENGINEERING AND PROJECTS LIMITED,180.62
526616,National Plastic Industries Ltd,Active,X,10.0,INE233D01013,,NATPLAS,Equity,https://www.bseindia.com/stock-share-price/national-plastic-industries-ltd/natplas/526616/,National Plastic Industries Ltd.,38.14
526622,MFL India Ltd,Active,X,1.0,INE244C01020,,MFLINDIA,Equity,https://www.bseindia.com/stock-share-price/mfl-india-ltd/mflindia/526622/,MFL India Ltd,14.41
526628,Ajwa Fun World & Resort Ltd,Active,P,10.0,INE863E01015,,AJWAFUN,Equity,https://www.bseindia.com/stock-share-price/ajwa-fun-world--resort-ltd/ajwafun/526628/,Ajwa Fun World & Resorts Ltd,27.20
526638,Texel Industries Ltd,Active,X,10.0,INE594V01028,,TEXELIN,Equity,https://www.bseindia.com/stock-share-price/texel-industries-ltd/texelin/526638/,Texel Industries Ltd.,96.01
526640,Royale Manor Hotels & Industries Ltd,Active,X,10.0,INE008C01011,,RAYALEMA,Equity,https://www.bseindia.com/stock-share-price/royale-manor-hotels--industries-ltd/rayalema/526640/,Royale Manor Hotels & Industries Lt,57.32
526642,Mirza International Ltd,Active,B,2.0,INE771A01026,,MIRZAINT,Equity,https://www.bseindia.com/stock-share-price/mirza-international-ltd/mirzaint/526642/,Mirza International  Limited,461.87
526650,Tourism Finance Corporation of India Ltd,Active,A,2.0,INE305A01023,,TFCILTD,Equity,https://www.bseindia.com/stock-share-price/tourism-finance-corporation-of-india-ltd/tfciltd/526650/,Tourism Finance Corpn. Of India Ltd,5134.42
526654,Thakkers Developers Ltd,Active,B,10.0,INE403F01017,,THAKDEV,Equity,https://www.bseindia.com/stock-share-price/thakkers-developers-ltd/thakdev/526654/,Thakker's Developers Ltd.,139.95
526662,Rajdarshan Industries Ltd,Active,B,10.0,INE610C01014,,ARENTERP,Equity,https://www.bseindia.com/stock-share-price/rajdarshan-industries-ltd/arenterp/526662/,Rajdarshan Industries Ltd.,12.12
526666,Bhartiya International Ltd,Active,B,10.0,INE828A01016,,BIL,Equity,https://www.bseindia.com/stock-share-price/bhartiya-international-ltd/bil/526666/,Bhartiya International Ltd.,1088.79
526668,Kamat Hotels (India) Ltd,Active,B,10.0,INE967C01018,,KAMATHOTEL,Equity,https://www.bseindia.com/stock-share-price/kamat-hotels-(india)-ltd/kamathotel/526668/,Kamat Hotels (India) ltd.,505.58
526675,Tirth Plastic Ltd,Active,X,10.0,INE008N01018,,TIRTPLS,Equity,https://www.bseindia.com/stock-share-price/tirth-plastic-ltd/tirtpls/526675/,Tirth Plastic Ltd.,11.67
526677,DSJ keep Learning Ltd,Active,B,1.0,INE055C01020,,KEEPLEARN,Equity,https://www.bseindia.com/stock-share-price/dsj-keep-learning-ltd/keeplearn/526677/,DSJ KEEP LEARNING LIMITED,31.14
526703,Ecoplast Ltd,Active,X,10.0,INE423D01010,,ECOPLAST,Equity,https://www.bseindia.com/stock-share-price/ecoplast-ltd/ecoplast/526703/,Ecoplast Ltd.,168.10
526705,Elegant Marbles & Grani Industries Ltd,Active,X,10.0,INE095B01010,,ELEMARB,Equity,https://www.bseindia.com/stock-share-price/elegant-marbles--grani-industries-ltd/elemarb/526705/,Elegant Marbles & Grani Industries,50.71
526709,Bits Ltd,Active,X,2.0,INE839A01021,,BITS,Equity,https://www.bseindia.com/stock-share-price/bits-ltd/bits/526709/,BITS Ltd,81.78
526711,Adarsh Plant Protect Ltd,Active,X,10.0,INE627D01016,,ADARSHPL,Equity,https://www.bseindia.com/stock-share-price/adarsh-plant-protect-ltd/adarshpl/526711/,Adarsh Plant Project Ltd.,29.72
526717,HCP Plastene Bulkpack Ltd,Active,X,10.0,INE136C01044,,HPBL,Equity,https://www.bseindia.com/stock-share-price/hcp-plastene-bulkpack-ltd/hpbl/526717/,HCP PLASTENE BULKPACK LIMITED,191.67
526721,Nicco Parks & Resorts Ltd,Active,X,1.0,INE653C01022,,NICCOPAR,Equity,https://www.bseindia.com/stock-share-price/nicco-parks--resorts-ltd/niccopar/526721/,Nicco Parks And Resorts Ltd.,331.44
526723,NTC Industries Ltd,Active,X,10.0,INE920C01017,,NTCIND,Equity,https://www.bseindia.com/stock-share-price/ntc-industries-ltd/ntcind/526723/,NTC INDUSTRIES LIMITED,213.65
526725,Sandesh Ltd,Active,B,10.0,INE583B01015,,SANDESH,Equity,https://www.bseindia.com/stock-share-price/sandesh-ltd/sandesh/526725/,Sandesh Ltd.,903.79
526727,Garnet Construction Ltd,Active,X,10.0,INE797D01017,,GARNET,Equity,https://www.bseindia.com/stock-share-price/garnet-construction-ltd/garnet/526727/,Garnet Construction Ltd.,91.30
526729,Goldiam International Ltd,Active,A,2.0,INE025B01025,,GOLDIAM,Equity,https://www.bseindia.com/stock-share-price/goldiam-international-ltd/goldiam/526729/,Goldiam International Ltd.,5660.20
526731,Bright Brothers Ltd,Active,X,10.0,INE630D01010,,BRIGHTBR,Equity,https://www.bseindia.com/stock-share-price/bright-brothers-ltd/brightbr/526731/,Bright Brothers Ltd.,138.85
526739,Narmada Gelatines Ltd,Active,X,10.0,INE869A01010,,SHAWGELTIN,Equity,https://www.bseindia.com/stock-share-price/narmada-gelatines-ltd/shawgeltin/526739/,Narmada Gelatines Ltd.,305.96
526747,PG Foils Ltd,Active,X,10.0,INE078D01012,,PGFOILQ,Equity,https://www.bseindia.com/stock-share-price/pg-foils-ltd/pgfoilq/526747/,P.G.Foils Ltd.,253.00
526751,Gratex Industries Ltd,Active,X,10.0,INE915E01013,,GRATEXI,Equity,https://www.bseindia.com/stock-share-price/gratex-industries-ltd/gratexi/526751/,Gratex Industries Ltd.,7.47
526755,Velan Hotels Ltd,Active,X,10.0,INE548D01014,,VELHO,Equity,https://www.bseindia.com/stock-share-price/velan-hotels-ltd/velho/526755/,Velan Hotels Ltd.,20.62
526761,Howard Hotels Ltd,Active,X,10.0,INE931B01016,,HOWARHO,Equity,https://www.bseindia.com/stock-share-price/howard-hotels-ltd/howarho/526761/,Howard Hotels Limited,18.66
526775,Valiant Communications Ltd,Active,X,10.0,INE760B01019,,VALIANT,Equity,https://www.bseindia.com/stock-share-price/valiant-communications-ltd/valiant/526775/,Valiant Communications Ltd.,1338.51
526783,Dr Agarwals Eye Hospital Ltd,Active,B,10.0,INE934C01018,,DRAGARWQ,Equity,https://www.bseindia.com/stock-share-price/dr-agarwals-eye-hospital-ltd/dragarwq/526783/,Dr.Agarwals Eye Hospital Ltd.,2537.31
526795,Mahasagar Travels Ltd,Active,ZP,10.0,INE007G01014,,MHSGRMS,Equity,https://www.bseindia.com/stock-share-price/mahasagar-travels-ltd/mhsgrms/526795/,Mahasagar Travels Ltd.,4.62
526797,Greenply Industries Ltd,Active,B,1.0,INE461C01038,,GREENPLY,Equity,https://www.bseindia.com/stock-share-price/greenply-industries-ltd/greenply/526797/,Greenply Industries Ltd,3587.19
526807,Seamec Ltd,Active,B,10.0,INE497B01018,,SEAMECLTD,Equity,https://www.bseindia.com/stock-share-price/seamec-ltd/seamecltd/526807/,Seamec Ltd,3816.04
526813,Raghunath International Ltd,Active,X,10.0,INE753B01014,,RAGHUNAT,Equity,https://www.bseindia.com/stock-share-price/raghunath-international-ltd/raghunat/526813/,Raghunath International Ltd.,5.08
526817,Cheviot Company Ltd,Active,B,10.0,INE974B01016,,CHEVIOT,Equity,https://www.bseindia.com/stock-share-price/cheviot-company-ltd/cheviot/526817/,Cheviot Co.Ltd.,684.29
526821,Dai-Ichi Karkaria Ltd,Active,T,10.0,INE928C01010,,DAICHI,Equity,https://www.bseindia.com/stock-share-price/dai-ichi-karkaria-ltd/daichi/526821/,Dai-Ichi Karkaria Ltd.,242.80
526823,Rajeswari Infrastructure Ltd,Active,Z,10.0,INE016C01014,,RAJINFRA,Equity,https://www.bseindia.com/stock-share-price/rajeswari-infrastructure-ltd/rajinfra/526823/,Rajeswari Infrastructure Limited,2.11
526827,Spice Islands Industries Ltd,Active,XT,10.0,INE882D01017,,SPICEISLIN,Equity,https://www.bseindia.com/stock-share-price/spice-islands-industries-ltd/spiceislin/526827/,SPICE ISLANDS INDUSTRIES LIMITED,305.25
526829,Confidence Petroleum India Ltd,Active,B,1.0,INE552D01024,,CONFIPET,Equity,https://www.bseindia.com/stock-share-price/confidence-petroleum-india-ltd/confipet/526829/,Confidence Petroleum India Limited,2631.02
526839,Shelter Infra Projects Ltd,Active,X,10.0,INE413C01013,,SIPL,Equity,https://www.bseindia.com/stock-share-price/shelter-infra-projects-ltd/sipl/526839/,Shelter Infra Projects Limited,5.89
526841,Shakti Press Ltd,Active,XT,10.0,INE794C01016,,SHAKTIPR,Equity,https://www.bseindia.com/stock-share-price/shakti-press-ltd/shaktipr/526841/,Shakti Press Ltd.,37.82
526847,Ashirwad Steels & Industries Ltd,Active,X,10.0,INE338C01012,,ASHSI,Equity,https://www.bseindia.com/stock-share-price/ashirwad-steels--industries-ltd/ashsi/526847/,Ashirwad Steels & Industries  Ltd.,28.68
526849,Banaras Beads Ltd,Active,B,10.0,INE655B01011,,BANARBEADS,Equity,https://www.bseindia.com/stock-share-price/banaras-beads-ltd/banarbeads/526849/,Banaras Beads Ltd.,77.41
526851,Arex Industries Ltd,Active,X,10.0,INE480H01011,,AREXMIS,Equity,https://www.bseindia.com/stock-share-price/arex-industries-ltd/arexmis/526851/,Arex Industries Ltd.,50.60
526853,Bilcare Ltd,Active,B,10.0,INE986A01012,,BI,Equity,https://www.bseindia.com/stock-share-price/bilcare-ltd/bi/526853/,Bilcare Ltd.,145.98
526859,ISF Ltd,Active,X,1.0,INE973B01026,,ISFL,Equity,https://www.bseindia.com/stock-share-price/isf-ltd/isfl/526859/,ISF LIMITED,6.46
526861,Rishi Laser Ltd,Active,X,10.0,INE988D01012,,RISHILASE,Equity,https://www.bseindia.com/stock-share-price/rishi-laser-ltd/rishilase/526861/,Rishi Laser  Ltd.,129.40
526865,Jainco Projects India Ltd,Active,X,10.0,INE966C01010,,JAINCO,Equity,https://www.bseindia.com/stock-share-price/jainco-projects-india-ltd/jainco/526865/,Jainco Projects (India) Ltd.,4.62
526869,Kumbhat Financial Services Ltd,Active,X,10.0,INE795E01019,,KUMPFIN,Equity,https://www.bseindia.com/stock-share-price/kumbhat-financial-services-ltd/kumpfin/526869/,Kumbhat Financial Services Ltd.,12.25
526871,Intec Capital Ltd,Active,XT,10.0,INE017E01018,,INTECCAP,Equity,https://www.bseindia.com/stock-share-price/intec-capital-ltd/inteccap/526871/,Intec Capital Limited,29.02
526873,Rajasthan Securities Ltd,Active,X,3.0,INE184D01026,,RAJSEC,Equity,https://www.bseindia.com/stock-share-price/rajasthan-securities-ltd/rajsec/526873/,RAJASTHAN SECURITIES LIMITED,414.35
526877,Siddheswari Garments Ltd,Active,X,10.0,INE797C01019,,SIDDHEGA,Equity,https://www.bseindia.com/stock-share-price/siddheswari-garments-ltd/siddhega/526877/,Siddheswari Garments Ltd.,6.21
526881,63 Moons Technologies Ltd,Active,A,2.0,INE111B01023,,63MOONS,Equity,https://www.bseindia.com/stock-share-price/63-moons-technologies-ltd/63moons/526881/,63 Moons Technologies Limited,3950.77
526885,Sarla Performance Fibers Ltd,Active,B,1.0,INE453D01025,,SARLAPOLY,Equity,https://www.bseindia.com/stock-share-price/sarla-performance-fibers-ltd/sarlapoly/526885/,Sarla Performance Fibers Ltd,812.28
526887,Indo Credit Capital Ltd,Active,XT,10.0,INE147D01015,,INDOCRED,Equity,https://www.bseindia.com/stock-share-price/indo-credit-capital-ltd/indocred/526887/,Indo Credit Capital Ltd.,7.41
526891,Market Creators Ltd,Active,X,10.0,INE944C01017,,MKTCREAT,Equity,https://www.bseindia.com/stock-share-price/market-creators-ltd/mktcreat/526891/,Market Creators Ltd.,7.88
526899,Himalaya Food International Ltd,Active,X,10.0,INE552B01010,,HFIL,Equity,https://www.bseindia.com/stock-share-price/himalaya-food-international-ltd/hfil/526899/,HIMALAYA FOOD INTERNATIONAL LIMITED,75.13
526901,Sonal Adhesives Ltd,Active,X,10.0,INE344I01017,,SONALAD,Equity,https://www.bseindia.com/stock-share-price/sonal-adhesives-ltd/sonalad/526901/,Sonal Adhesives Ltd.,27.27
526905,Padmanabh Industries Ltd,Active,X,10.0,INE743D01011,,PADMAIND,Equity,https://www.bseindia.com/stock-share-price/padmanabh-industries-ltd/padmaind/526905/,Padmanabh Industries Limited,5.16
526921,Twentyfirst Century Management Services Ltd,Active,B,10.0,INE253B01015,,21STCENMGM,Equity,https://www.bseindia.com/stock-share-price/twentyfirst-century-management-services-ltd/21stcenmgm/526921/,Twentyfirst Century Management Serv,43.74
526931,Hariyana Ship Breakers Ltd,Active,X,10.0,INE400G01011,,HRYNSHP,Equity,https://www.bseindia.com/stock-share-price/hariyana-ship-breakers-ltd/hrynshp/526931/,Hariyana Ship Breakers Ltd.,62.65
526935,Kalind Ltd,Active,XT,2.0,INE377D01026,,KALIND,Equity,https://www.bseindia.com/stock-share-price/kalind-ltd/kalind/526935/,Kalind Limited,737.74
526941,Vaishno Cement Company Ltd,Active,P,10.0,INE116E01018,,VAICC,Equity,https://www.bseindia.com/stock-share-price/vaishno-cement-company-ltd/vaicc/526941/,Vaishno Cement Co. Ltd.,2.46
526945,Tyroon Tea Company Ltd,Active,X,10.0,INE945B01016,,TYROON,Equity,https://www.bseindia.com/stock-share-price/tyroon-tea-company-ltd/tyroon/526945/,Tyroon Tea Co. Ltd.,28.93
526947,La Opala RG Ltd,Active,B,2.0,INE059D01020,,LAOPALA,Equity,https://www.bseindia.com/stock-share-price/la-opala-rg-ltd/laopala/526947/,La Opala RG Ltd.,2150.07
526951,Stylam Industries Ltd,Active,B,5.0,INE239C01020,,STYLAMIND,Equity,https://www.bseindia.com/stock-share-price/stylam-industries-ltd/stylamind/526951/,Stylam Industries Limited,6090.88
526953,Venus Remedies Ltd,Active,T,10.0,INE411B01019,,VENUSREM,Equity,https://www.bseindia.com/stock-share-price/venus-remedies-ltd/venusrem/526953/,Venus Remedies Ltd.,2088.46
526961,Last Mile Enterprises Ltd,Active,XT,1.0,INE404B01022,,LASTMILE,Equity,https://www.bseindia.com/stock-share-price/last-mile-enterprises-ltd/lastmile/526961/,LAST MILE ENTERPRISES LIMITED,206.35
526965,Gujarat Craft Industries Ltd,Active,X,10.0,INE372D01019,,GUJCRAFT,Equity,https://www.bseindia.com/stock-share-price/gujarat-craft-industries-ltd/gujcraft/526965/,Gujarat Craft Industries Ltd.,47.18
526967,Heera Ispat Ltd,Active,X,10.0,INE025D01013,,HEERAISP,Equity,https://www.bseindia.com/stock-share-price/heera-ispat-ltd/heeraisp/526967/,Heera Ispat Ltd.,3.53
526971,Dhoot Industrial Finance Ltd,Active,X,10.0,INE313G01016,,DHOOTIN,Equity,https://www.bseindia.com/stock-share-price/dhoot-industrial-finance-ltd/dhootin/526971/,Dhoot Industrial Finance Ltd.,169.32
526977,Crimson Metal Engineering Company Ltd,Active,P,10.0,INE318P01016,,CRIMSON,Equity,https://www.bseindia.com/stock-share-price/crimson-metal-engineering-company-ltd/crimson/526977/,Crimson Metal Engineering Company Ltd,19.30
526981,Shri Bajrang Alliance Ltd,Active,B,10.0,INE402H01015,,SHBAJRG,Equity,https://www.bseindia.com/stock-share-price/shri-bajrang-alliance-ltd/shbajrg/526981/,SHRI BAJRANG ALLIANCE LIMITED,160.52
526987,Urja Global Ltd,Active,B,1.0,INE550C01020,,URJA,Equity,https://www.bseindia.com/stock-share-price/urja-global-ltd/urja/526987/,Urja Global Limited,512.84
527001,Ashapura Minechem Ltd,Active,A,2.0,INE348A01023,,ASHAPURMIN,Equity,https://www.bseindia.com/stock-share-price/ashapura-minechem-ltd/ashapurmin/527001/,Ashapura Minechem Ltd,6962.90
527005,Shree Pacetronix Ltd,Active,X,10.0,INE847D01010,,SHREEPAC,Equity,https://www.bseindia.com/stock-share-price/shree-pacetronix-ltd/shreepac/527005/,Shree Pacetronix Ltd,57.28
530001,Gujarat Alkalies and Chemicals Ltd,Active,B,10.0,INE186A01019,,GUJALKALI,Equity,https://www.bseindia.com/stock-share-price/gujarat-alkalies-and-chemicals-ltd/gujalkali/530001/,Gujarat Alkalis & Chemicals Ltd.,5003.63
530005,India Cements Ltd,Active,A,10.0,INE383A01012,,INDIACEM,Equity,https://www.bseindia.com/stock-share-price/india-cements-ltd/indiacem/530005/,India Cements Ltd.,12180.51
530007,JK Tyre & Industries Ltd,Active,A,2.0,INE573A01042,,JKTYRE,Equity,https://www.bseindia.com/stock-share-price/jk-tyre--industries-ltd/jktyre/530007/,JK Tyre & Industries Ltd.,11913.56
530017,Standard Industries Ltd,Active,B,5.0,INE173A01025,,SIL,Equity,https://www.bseindia.com/stock-share-price/standard-industries-ltd/sil/530017/,Standard Industries Ltd.,109.36
530019,Jubilant Pharmova Ltd,Active,A,1.0,INE700A01033,,JUBLPHARMA,Equity,https://www.bseindia.com/stock-share-price/jubilant-pharmova-ltd/jublpharma/530019/,JUBILANT PHARMOVA LIMITED,14733.51
530023,The Investment Trust Of India Ltd,Active,B,10.0,INE924D01017,,THEINVEST,Equity,https://www.bseindia.com/stock-share-price/the-investment-trust-of-india-ltd/theinvest/530023/,THE INVESTMENT TRUST OF INDIA LIMITED,534.18
530025,Samyak International Ltd,Active,X,10.0,INE607G01011,,SAMYAKINT,Equity,https://www.bseindia.com/stock-share-price/samyak-international-ltd/samyakint/530025/,Samyak International Limited,13.99
530027,Aadi Industries Ltd,Active,X,10.0,INE563D01013,,AADIIND,Equity,https://www.bseindia.com/stock-share-price/aadi-industries-ltd/aadiind/530027/,Aadi Industries Ltd,8.40
530037,Sparkle Gold Rock Ltd,Active,X,10.0,INE618F01010,,SPARKLEGR,Equity,https://www.bseindia.com/stock-share-price/sparkle-gold-rock-ltd/sparklegr/530037/,SPARKLE GOLD ROCK LIMITED,31.11
530043,Acknit Industries Ltd,Active,X,10.0,INE326C01017,,ACKNIT,Equity,https://www.bseindia.com/stock-share-price/acknit-industries-ltd/acknit/530043/,Acknit Industries Ltd,95.36
530045,Titan Securities Ltd,Active,X,10.0,INE090D01017,,TITANSEC,Equity,https://www.bseindia.com/stock-share-price/titan-securities-ltd/titansec/530045/,Titan Securities Ltd.,105.82
530053,Real Eco-Energy Ltd,Active,X,2.0,INE055E01034,,REALECO,Equity,https://www.bseindia.com/stock-share-price/real-eco-energy-ltd/realeco/530053/,REAL ECO-ENERGY LIMITED,44.00
530057,Vivanza Biosciences Ltd,Active,X,1.0,INE984E01035,,VIVANZA,Equity,https://www.bseindia.com/stock-share-price/vivanza-biosciences-ltd/vivanza/530057/,Vivanza Biosciences Limited,7.56
530063,Yashraj Containeurs Ltd,Active,XT,10.0,INE095C01018,,YASHRAJC,Equity,https://www.bseindia.com/stock-share-price/yashraj-containeurs-ltd/yashrajc/530063/,Yashraj Containeurs Ltd.,8.57
530065,Lords Ishwar Hotels Ltd,Active,X,10.0,INE689J01013,,LORDSHOTL,Equity,https://www.bseindia.com/stock-share-price/lords-ishwar-hotels-ltd/lordshotl/530065/,Lords Ishwar Hotels Limited,11.02
530067,CSL Finance Ltd,Active,B,10.0,INE718F01018,,CSLFINANCE,Equity,https://www.bseindia.com/stock-share-price/csl-finance-ltd/cslfinance/530067/,CSL Finance Limited,485.50
530073,Sanghvi Movers Ltd,Active,B,1.0,INE989A01032,,SANGHVIMOV,Equity,https://www.bseindia.com/stock-share-price/sanghvi-movers-ltd/sanghvimov/530073/,Sanghvi Movers Ltd.,4162.14
530075,Antelopus Selan Energy Ltd,Active,B,10.0,INE818A01017,,ANTELOPUS,Equity,https://www.bseindia.com/stock-share-price/antelopus-selan-energy-ltd/antelopus/530075/,Antelopus Selan Energy Limited,3020.97
530077,Puretrop Fruits  Ltd,Active,X,10.0,INE795D01011,,PURETROP,Equity,https://www.bseindia.com/stock-share-price/puretrop-fruits--ltd/puretrop/530077/,PURETROP FRUITS LIMITED,107.62
530079,Faze Three Ltd,Active,B,10.0,INE963C01033,,FAZE3Q,Equity,https://www.bseindia.com/stock-share-price/faze-three-ltd/faze3q/530079/,Faze Three Ltd.,1308.61
530109,Anupam Finserv Ltd,Active,X,1.0,INE069B01023,,ANUPAM,Equity,https://www.bseindia.com/stock-share-price/anupam-finserv-ltd/anupam/530109/,ANUPAM FINSERV LIMITED,36.81
530111,Raj Packaging Industries Ltd,Active,X,10.0,INE639C01013,,RAJPACK,Equity,https://www.bseindia.com/stock-share-price/raj-packaging-industries-ltd/rajpack/530111/,Raj Packaging Industries Ltd.,13.71
